단축코드,표준코드,한글명,그룹코드,시가총액규모,지수업종대분류,지수업종중분류,지수업종소분류,제조업,저유동성,지배구조지수종목,KOSPI200섹터업종,KOSPI100,KOSPI50,KRX,ETP,ELW발행,KRX100,KRX자동차,KRX반도체,KRX바이오,KRX은행,SPAC,KRX에너지화학,KRX철강,단기과열,KRX미디어통신,KRX건설,Non1,KRX증권,KRX선박,KRX섹터_보험,KRX섹터_운송,SRI,기준가,매매수량단위,시간외수량단위,거래정지,정리매매,관리종목,시장경고,경고예고,불성실공시,우회상장,락구분,액면변경,증자구분,증거금비율,신용가능,신용기간,전일거래량,액면가,상장일자,상장주수,자본금,결산월,공모가,우선주,공매도과열,이상급등,KRX300,KOSPI,매출액,영업이익,경상이익,당기순이익,ROE,기준년월,시가총액,그룹사코드,회사신용한도초과,담보대출가능,대주가능
F77300001,KR5773000017,밸류시스템SAFE증권1호(A),BC,,0,0,0,N,N,,0,N,N,N,,N,N,,,,,N,,,0,,,N,,,,,,0,1,0,Y,N,N,0,N,N,N,0,0,0,100,N,90,0,1000,20240828,1579,1579177000,,,0,,N,N,N,0,0,0,0,0.0,,0,,N,N,N
F77300002,KR5773000025,밸류시스템SAFE증권1호(Ae),BC,,0,0,0,N,N,,0,N,N,N,,N,N,,,,,N,,,0,,,N,,,,,,0,1,0,Y,N,N,0,N,N,N,0,0,0,100,N,90,0,1000,20240828,2976,2976085000,,,0,,N,N,N,0,0,0,0,0.0,,0,,N,N,N
F77300003,KR5773000033,밸류시스템SAFE증권2호(A),BC,,0,0,0,N,N,,0,N,N,N,,N,N,,,,,N,,,0,,,N,,,,,,0,1,0,Y,N,N,0,N,N,N,0,0,0,100,N,90,0,1000,20240828,2995,2995279000,,,0,,N,N,N,0,0,0,0,0.0,,0,,N,N,N
F77300004,KR5773000041,밸류시스템SAFE증권2호(Ae),BC,,0,0,0,N,N,,0,N,N,N,,N,N,,,,,N,,,0,,,N,,,,,,0,1,0,Y,N,N,0,N,N,N,0,0,0,100,N,90,0,1000,20240828,1394,1394013000,,,0,,N,N,N,0,0,0,0,0.0,,0,,N,N,N
000020,KR7000020008,동화약품,ST,3.0,27,9,0,,N,N,0,N,N,Y,,N,N,N,N,Y,N,N,N,N,0,N,N,N,N,N,N,N,N,6530,1,1,N,N,N,0,N,N,N,0,0,0,50,Y,90,28306,1000,19760324,27931,27931470000,12.0,,0,,N,N,Y,1257,23,7,-8,0.04,20250331.0,1823,,N,N,N
000040,KR7000040006,KR모터스,ST,3.0,27,15,0,,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,1,N,N,N,N,N,N,N,N,581,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,9941097,500,19760525,60132,30066434000,12.0,,0,,N,N,Y,29,-8,-16,-16,-20.44,20250331.0,349,,N,N,N
000050,KR7000050005,경방,ST,3.0,16,0,0,,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,7460,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,20669,500,19560303,27415,13707635000,12.0,,0,,N,N,Y,1023,108,64,43,2.27,20250331.0,2045,,N,N,N
000070,KR7000070003,삼양홀딩스,ST,2.0,21,0,0,,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,85400,1,1,N,N,N,0,N,N,N,0,0,0,40,Y,90,9180,5000,19681227,8717,43587175000,12.0,,0,,N,N,Y,8659,315,512,386,4.67,20250331.0,7444,,N,N,Y
000075,KR7000071001,삼양홀딩스우,ST,0.0,21,0,0,,Y,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,83500,1,1,Y,N,Y,0,N,N,N,0,0,0,100,N,90,0,5000,19920221,150,754470000,12.0,,1,,N,N,N,0,0,0,0,0.0,,125,,N,N,N
000080,KR7000080002,하이트진로,ST,2.0,27,5,0,,N,N,7,N,N,Y,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,20100,1,1,N,N,N,0,N,N,N,0,0,0,40,Y,90,83524,5000,20091019,70133,363168055000,12.0,,0,,N,Y,Y,6128,627,516,380,13.54,20250331.0,14096,,N,N,Y
000087,KR7000082008,하이트진로2우B,ST,0.0,27,5,0,,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,15790,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,934,5000,20110926,1130,5650690000,12.0,,2,,N,N,N,0,0,0,0,0.0,,178,,N,N,N
0000D0,KR70000D0009,TIGER 엔비디아미국채커버드콜밸런스(합성),EF,,0,0,0,N,N,,0,N,N,N,2.0,N,N,,,,,N,,,0,,,Y,,,,,,9785,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,19836,0,20241217,5000,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,489,,N,N,N
0000H0,KR70000H0005,KODEX 인도Nifty미드캡100,EF,,0,0,0,N,N,,0,N,N,N,2.0,N,N,,,,,N,,,0,,,Y,,,,,,10255,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,32233,0,20250408,1850,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,189,,N,N,N
0000J0,KR70000J0003,PLUS 한화그룹주,EF,,0,0,0,N,N,,0,N,N,N,2.0,N,N,,,,,N,,,0,,,Y,,,,,,25780,1,1,N,N,N,0,N,N,N,0,0,0,30,Y,90,154607,0,20241224,6900,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,1778,,N,N,N
0000Y0,KR70000Y0004,HK 26-12 회사채(AA-이상)액티브,EF,,0,0,0,N,N,,0,N,N,N,2.0,N,N,,,,,N,,,0,,,Y,,,,,,102495,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,0,0,20241224,1205,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,1235,,N,N,N
0000Z0,KR70000Z0003,RISE 바이오TOP10액티브,EF,,0,0,0,N,N,,0,N,N,N,2.0,N,N,,,,,N,,,0,,,Y,,,,,,11780,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,36697,0,20241224,1300,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,153,,N,N,N
000100,KR7000100008,유한양행,ST,1.0,27,9,0,,N,N,A,Y,N,Y,,Y,Y,N,N,Y,N,N,N,N,0,N,N,N,N,N,N,N,N,112200,1,1,N,N,N,0,N,N,N,0,0,0,20,Y,90,319891,1000,19621101,79968,80209064000,12.0,,0,,N,Y,Y,4916,64,150,100,1.69,20250331.0,89724,,N,N,Y
000105,KR7000101006,유한양행우,ST,0.0,27,9,0,,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,102600,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,4208,1000,19950221,1180,1180940000,12.0,,1,,N,N,N,0,0,0,0,0.0,,1211,,N,N,N
000120,KR7000120006,CJ대한통운,ST,2.0,19,0,0,,N,N,9,N,N,Y,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,Y,Y,88000,1,1,N,N,N,0,N,N,N,0,0,0,30,Y,90,62564,5000,19560702,22812,114061720000,12.0,,0,,N,Y,Y,29926,854,528,410,3.63,20250331.0,20074,720,N,N,Y
000140,KR7000140004,하이트진로홀딩스,ST,3.0,21,0,0,,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,10460,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,13970,5000,19730919,23206,116033825000,12.0,,0,,N,N,Y,6096,646,462,321,9.5,20250331.0,2427,,N,N,N
000145,KR7000141002,하이트진로홀딩스우,ST,0.0,21,0,0,,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,12790,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,49,5000,19870929,470,2354050000,12.0,,1,,N,N,N,0,0,0,0,0.0,,60,,N,N,N
000150,KR7000150003,두산,ST,1.0,21,0,0,,N,Y,2,N,N,Y,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,Y,606000,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,68151,5000,19730629,16523,99290605000,12.0,,0,,N,Y,Y,42987,1985,1058,113,6.36,20250331.0,100134,391,N,N,Y
000155,KR7000151001,두산우,ST,0.0,21,0,0,,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,391500,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,21553,5000,19860731,3996,19982310000,12.0,,1,,N,N,N,0,0,0,0,0.0,,15646,,N,N,Y
000157,KR7000152009,두산2우B,ST,0.0,21,0,0,,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,403500,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,2032,5000,19991203,893,4465190000,12.0,,2,,N,N,N,0,0,0,0,0.0,,3603,,N,N,N
000180,KR7000180000,성창기업지주,ST,3.0,26,0,0,,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,1598,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,100511,500,19760602,69751,36000000000,12.0,,0,,N,N,Y,325,-23,-16,-15,-1.07,20250331.0,1114,,N,N,N
0001P0,KR70001P0004,마이티 바이오시밀러&CDMO액티브,EF,,0,0,0,N,N,,0,N,N,N,2.0,N,N,,,,,N,,,0,,,Y,,,,,,9800,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,1470,0,20241224,1240,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,121,,N,N,N
0001S0,KR70001S0001,TIGER 26-04 회사채(A+이상)액티브,EF,,0,0,0,N,N,,0,N,N,N,2.0,N,N,,,,,N,,,0,,,Y,,,,,,51390,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,24593,0,20241224,4404,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,2263,,N,N,N
000210,KR7000210005,DL,ST,2.0,27,8,0,,N,N,4,N,N,Y,,N,N,N,N,N,N,N,N,N,0,N,Y,N,N,N,N,N,Y,46600,1,1,N,N,N,0,N,N,N,0,0,0,40,Y,90,88565,5000,19760202,20955,128279420000,12.0,,0,,N,Y,Y,13866,1054,-106,-195,-2.29,20250331.0,9765,321,N,N,Y
000215,KR7000211003,DL우,ST,0.0,27,8,0,,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,24900,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,6098,5000,19890821,1686,10430575000,12.0,,1,,N,N,N,0,0,0,0,0.0,,419,,N,N,N
000220,KR7000220004,유유제약,ST,3.0,27,9,0,,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,4405,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,33207,1000,19751118,17032,17609191000,12.0,,0,,N,N,Y,329,39,35,30,8.26,20250331.0,750,,N,N,N
000225,KR7000221002,유유제약1우,ST,0.0,27,9,0,,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,4950,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,9206,1000,19900105,2266,2266930000,12.0,,1,,N,N,N,0,0,0,0,0.0,,112,,N,N,N
000227,KR7000222000,유유제약2우B,ST,0.0,27,9,0,,Y,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,10510,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,256,1000,20000620,325,325560000,12.0,,2,,N,N,N,0,0,0,0,0.0,,34,,N,N,N
000230,KR7000230003,일동홀딩스,ST,3.0,27,9,0,,N,N,0,N,N,Y,,N,N,N,N,Y,N,N,N,N,0,N,N,N,N,N,N,N,N,8350,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,18585,1000,19750628,11540,11540400000,12.0,,0,,N,N,Y,1498,41,-46,-52,-14.46,20250331.0,963,,N,N,N
000240,KR7000240002,한국앤컴퍼니,ST,2.0,21,0,0,,N,N,8,N,N,Y,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,Y,23750,1,1,N,N,N,0,N,N,N,0,0,0,30,Y,90,48731,500,19681227,94935,47467620000,12.0,,0,,N,Y,Y,3887,1269,1251,1154,10.33,20250331.0,22547,912,N,N,N
000270,KR7000270009,기아,ST,1.0,27,15,0,,N,N,8,Y,Y,Y,,Y,Y,Y,N,N,N,N,N,N,0,N,N,N,N,N,N,N,Y,101800,1,1,N,N,N,0,N,N,N,0,0,0,20,Y,90,649320,5000,19730721,397672,2139316735000,12.0,,0,,N,Y,Y,280175,30086,32434,23926,17.12,20250331.0,404830,BH1,N,N,Y
0002C0,KR70002C0008,에셋플러스 인도일등기업포커스20액티브,EF,,0,0,0,N,N,,0,N,N,N,2.0,N,N,,,,,N,,,0,,,Y,,,,,,10280,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,1766,0,20250225,1080,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,111,,N,N,N
000300,KR7000300004,DH오토넥스,ST,3.0,27,15,0,,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,1984,1,1,Y,N,N,0,N,N,N,0,0,0,100,N,90,0,500,19750609,82129,41064594000,12.0,,0,,N,N,Y,98,2,4,4,5.78,20250331.0,1629,,N,N,N
000320,KR7000320002,노루홀딩스,ST,3.0,21,0,0,,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,24950,1,1,N,N,N,0,N,N,N,0,0,0,50,Y,90,86927,500,19730810,13291,8407575500,12.0,,0,,N,N,Y,2889,123,159,117,5.29,20250331.0,3316,,N,N,Y
000325,KR7000321000,노루홀딩스우,ST,0.0,21,0,0,,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,32350,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,563,500,19890121,243,121779500,12.0,,1,,N,N,N,0,0,0,0,0.0,,78,,N,N,N
000370,KR7000370007,한화손해보험,ST,3.0,21,25,0,,N,N,0,N,N,Y,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,Y,N,N,6260,1,1,N,N,N,0,N,N,N,0,0,0,40,Y,90,544714,5000,19750630,116738,583694575000,12.0,,0,,N,N,Y,17766,1729,1724,1275,19.04,20250331.0,7307,913,N,N,Y
000390,KR7000390005,삼화페인트,ST,3.0,27,8,0,,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,6120,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,19224,500,19930910,27203,13601734500,12.0,,0,,N,N,Y,1333,-36,-2,-15,-1.61,20250331.0,1664,,N,N,Y
000400,KR7000400002,롯데손해보험,ST,2.0,21,25,0,,N,N,0,N,N,Y,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,Y,N,N,1762,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,123682,1000,19710416,310336,310336320000,12.0,,0,,N,N,Y,31515,311,333,242,2.31,20241231.0,5468,,N,N,Y
000430,KR7000430009,대원강업,ST,3.0,27,15,0,,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,3630,1,1,N,N,N,0,N,N,N,0,0,0,40,Y,90,45082,500,19770622,62000,31000000000,12.0,,0,,N,N,Y,3820,184,209,155,9.23,20250331.0,2250,Z35,N,N,N
000480,KR7000480004,CR홀딩스,ST,3.0,27,10,0,,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,5220,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,12227,500,19780630,46890,23445245000,12.0,,0,,N,N,Y,2032,67,-18,-28,-1.13,20250331.0,2447,,N,N,N
000490,KR7000490003,대동,ST,3.0,27,12,0,,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,10500,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,226322,1000,19750627,26392,26392658000,12.0,,0,,N,N,Y,3868,217,68,91,13.19,20250331.0,2771,,N,N,Y
0004G0,KR70004G0002,1Q 미국배당TOP30,EF,,0,0,0,N,N,,0,N,N,N,2.0,N,N,,,,,N,,,0,,,Y,,,,,,8985,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,7478,0,20250121,500,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,44,,N,N,N
000500,KR7000500009,가온전선,ST,2.0,27,13,0,,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,67200,1,1,N,N,N,0,N,N,N,0,0,0,40,Y,90,50670,5000,19870608,16543,82715575000,12.0,,0,,N,N,Y,6393,219,175,153,13.87,20250331.0,11116,FN2,N,N,N
000520,KR7000520007,삼일제약,ST,3.0,27,9,0,,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,10010,1,1,N,N,N,0,N,N,N,0,0,0,50,Y,90,82932,500,19850529,21691,10845905500,12.0,,0,,N,N,Y,523,-54,-85,-91,-21.22,20250331.0,2171,,N,N,Y
000540,KR7000540005,흥국화재,ST,3.0,21,25,0,,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,4405,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,121190,5000,19741205,64242,321213225000,12.0,,0,,N,N,Y,33740,1488,1437,1067,9.97,20241231.0,2829,,N,N,N
000545,KR7000541003,흥국화재우,ST,0.0,21,25,0,,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,3,N,N,N,N,N,N,N,N,8690,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,28799,5000,19900320,768,3840000000,12.0,,1,,N,N,N,0,0,0,0,0.0,,66,,N,N,N
000590,KR7000590000,CS홀딩스,ST,3.0,21,0,0,,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,88700,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,1198,5000,19751222,1154,5772410000,12.0,,0,,N,N,Y,328,53,84,69,7.34,20250331.0,1024,,N,N,N
0005A0,KR70005A0007,KODEX 미국S&P500데일리커버드콜OTM,EF,,0,0,0,N,N,,0,N,N,N,2.0,N,N,,,,,N,,,0,,,Y,,,,,,9190,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,69519,0,20250107,11700,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,1075,,N,N,N
0005C0,KR70005C0005,RISE 미국S&P500엔화노출(합성 H),EF,,0,0,0,N,N,,0,N,N,N,2.0,N,N,,,,,N,,,0,,,Y,,,,,,10680,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,98,0,20250114,850,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,90,,N,N,N
0005D0,KR70005D0004,SOL 전고체배터리&실리콘음극재,EF,,0,0,0,N,N,,0,N,N,N,2.0,N,N,,,,,N,,,0,,,Y,,,,,,11345,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,271300,0,20250107,2550,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,289,,N,N,N
0005G0,KR70005G0001,ITF K-AI반도체코어테크,EF,,0,0,0,N,N,,0,N,N,N,2.0,N,N,,,,,N,,,0,,,Y,,,,,,12465,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,926,0,20250121,800,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,99,,N,N,N
000640,KR7000640003,동아쏘시오홀딩스,ST,2.0,21,0,0,,N,N,0,N,N,Y,,N,N,N,N,Y,N,N,N,N,0,N,N,N,N,N,N,N,N,113800,1,1,N,N,N,0,N,N,N,0,0,0,30,Y,90,12695,5000,19700210,6536,32682170000,12.0,,0,,N,N,Y,3284,204,118,180,6.77,20250331.0,7438,,N,N,N
000650,KR7000650002,천일고속,ST,3.0,19,0,0,,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,41350,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,26,5000,19770623,1429,7146100000,12.0,,0,,N,N,Y,447,-53,-42,-42,-25.32,20241231.0,590,,N,N,N
000660,KR7000660001,SK하이닉스,ST,1.0,27,13,0,,N,N,5,Y,Y,Y,,Y,Y,N,Y,N,N,N,N,N,0,N,N,N,N,N,N,N,Y,262000,1,1,N,N,N,0,N,N,N,0,0,0,20,Y,90,2724438,5000,19961226,728002,3657652050000,12.0,,0,,N,Y,Y,176391,74405,92992,81082,41.75,20250331.0,1907366,535,N,N,Y
000670,KR7000670000,영풍,ST,2.0,27,11,0,,N,N,3,N,N,Y,,N,N,N,N,N,N,N,N,Y,0,N,N,N,N,N,N,N,N,42150,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,21083,500,19760612,19108,9554225000,12.0,,0,,N,Y,Y,5719,-563,3270,2873,30.81,20250331.0,8054,632,N,N,N
000680,KR7000680009,LS네트웍스,ST,3.0,16,0,0,,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,4080,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,286011,5000,19731115,78803,394015080000,12.0,,0,,N,N,Y,4442,180,57,18,-2.75,20250331.0,3215,FN2,N,N,N
000700,KR7000700005,유수홀딩스,ST,3.0,26,0,0,,N,N,0,N,N,Y,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,Y,N,6030,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,17242,2500,19560303,26041,65104530000,12.0,,0,,N,N,Y,1077,65,60,39,2.51,20250331.0,1570,926,N,N,N
000720,KR7000720003,현대건설,ST,1.0,18,0,0,,N,N,1,Y,N,Y,,N,Y,N,N,N,N,N,N,N,0,N,Y,N,N,N,N,N,Y,69600,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,1231340,5000,19841222,111355,556778825000,12.0,,0,,N,Y,Y,74556,2137,2053,1667,5.98,20250331.0,77503,BH1,N,N,Y
000725,KR7000721001,현대건설우,ST,0.0,18,0,0,,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,58100,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,3896,5000,19890921,1054,5273465000,12.0,,1,,N,N,N,0,0,0,0,0.0,,612,,N,N,N
000760,KR7000760009,이화산업,ST,3.0,16,0,0,,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,12420,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,5667,5000,19940429,2800,14000000000,12.0,,0,,N,N,Y,116,6,5,4,0.62,20250331.0,347,,N,N,N
0007F0,KR70007F0000,KODEX 27-12 회사채(AA-이상)액티브,EF,,0,0,0,N,N,,0,N,N,N,2.0,N,N,,,,,N,,,0,,,Y,,,,,,10265,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,4717,0,20250114,35090,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,3601,,N,N,N
0007G0,KR70007G0009,PLUS 글로벌원자력밸류체인,EF,,0,0,0,N,N,,0,N,N,N,2.0,N,N,,,,,N,,,0,,,Y,,,,,,13450,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,109777,0,20250114,2800,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,376,,N,N,N
0007N0,KR70007N0000,아이엠에셋 200,EF,,0,0,0,N,N,,0,N,N,N,2.0,N,N,,,,,N,,,0,,,Y,,,,,,43980,1,1,N,N,N,0,N,N,N,0,0,0,30,Y,90,1006,0,20250211,1100,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,483,,N,N,N
000810,KR7000810002,삼성화재,ST,1.0,21,25,0,,N,Y,6,Y,Y,Y,,Y,Y,N,N,N,N,N,N,N,0,N,N,N,N,N,Y,N,Y,443000,1,1,N,N,N,0,N,N,N,0,0,0,20,Y,90,43844,500,19750630,46011,24802418500,12.0,,0,,N,Y,Y,61058,7924,8223,6090,15.71,20250331.0,203829,511,N,N,N
000815,KR7000811000,삼성화재우,ST,0.0,21,25,0,,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,340000,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,8567,500,19900410,3099,1671000000,12.0,,1,,N,N,N,0,0,0,0,0.0,,10538,,N,N,N
000850,KR7000850008,화천기공,ST,3.0,27,12,0,,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,32550,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,8937,5000,19991118,2200,11000000000,12.0,,0,,N,N,Y,463,1,14,16,1.84,20250331.0,716,,N,N,N
000860,KR7000860007,강남제비스코,ST,3.0,27,8,0,,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,12470,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,14133,500,19751112,13000,6500000000,12.0,,0,,N,N,Y,1410,7,9,-1,-0.71,20250331.0,1621,,N,N,N
000880,KR7000880005,한화,ST,2.0,27,8,0,,N,N,4,N,N,Y,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,Y,88900,1,1,N,N,N,0,N,N,N,0,0,0,30,Y,90,364544,5000,19760624,74958,374793675000,12.0,,0,,N,Y,Y,166426,10726,5485,4657,3.32,20250331.0,66638,913,N,N,Y
00088K,KR700088K015,한화3우B,ST,0.0,27,8,0,,N,,0,N,N,N,,N,N,,,,,N,,,0,,,N,,,,,,38700,1,1,N,N,N,0,N,N,N,0,0,0,50,Y,90,48947,5000,20161019,19404,97022205000,12.0,,2,,N,N,N,0,0,0,0,0.0,,7509,,N,N,N
000890,KR7000890004,보해양조,ST,3.0,27,5,0,,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,463,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,146061,500,19880923,139120,69560064500,12.0,,0,,N,N,Y,205,10,9,8,3.47,20250331.0,644,,N,N,N
0008E0,KR70008E0000,ACE 미국중심중소형제조업,EF,,0,0,0,N,N,,0,N,N,N,2.0,N,N,,,,,N,,,0,,,Y,,,,,,10170,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,10128,0,20250121,900,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,91,,N,N,N
0008S0,KR70008S0004,TIGER 미국배당다우존스타겟데일리커버드콜,EF,,0,0,0,N,N,,0,N,N,N,2.0,N,N,,,,,N,,,0,,,Y,,,,,,8680,1,1,N,N,N,0,N,N,N,0,0,0,60,Y,90,327076,0,20250121,18900,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,1640,,N,N,N
0008T0,KR70008T0003,SOL 화장품TOP3플러스,EF,,0,0,0,N,N,,0,N,N,N,2.0,N,N,,,,,N,,,0,,,Y,,,,,,16395,1,1,N,N,N,0,N,N,N,0,0,0,30,Y,90,789716,0,20250121,5950,0,12.0,,0,,N,N,N,0,0,0,0,0.0,,975,,N,N,N
000910,KR7000910000,유니온,ST,3.0,27,10,0,,N,N,0,N,N,N,,N,N,N,N,N,N,N,N,N,0,N,N,N,N,N,N,N,N,4875,1,1,N,N,N,0,N,N,N,0,0,0,100,N,90,47997,500,19960703,15611,7805809500,12.0,,0,,N,N,Y,504,10,47,35,14.84,20250331.0,761,,N,N,N
