종목코드,종목명,시가총액,PER,EPS,PBR,섹터,당일등락(%),ROE(%),부채비율(%),매출증가율(%),영업이익증가율(%),기준일자
084730,팅크웨어,665,-2.99,-2005.0,0.37,전기·전자,-3.23,-13.71,91.76,-16.12,0.0,2026-06-25
0007J0,인벤테라,662,0.0,0.0,0.0,일반서비스,-6.44,,,,,2026-06-25
277880,티에스아이,662,21.38,156.0,0.65,기계·장비,-4.3,8.74,146.3,-21.09,87.95,2026-06-25
033130,디지틀조선,657,12.03,147.0,0.71,IT 서비스,-2.59,8.97,16.5,24.83,0.0,2026-06-25
091120,이엠텍,656,-5.72,-669.0,0.31,전기·전자,-5.9,-5.98,69.53,-9.06,0.0,2026-06-25
033560,블루콤,654,4.0,957.0,0.35,전기·전자,5.52,2.6,17.44,43.42,0.0,2026-06-25
417790,트루엔,651,0.0,0.0,0.0,전기·전자,0.16,0.0,0.0,0.0,0.0,2026-06-25
080010,이상네트웍스,651,4.46,1484.0,0.43,유통,1.07,10.47,26.26,19.97,43.66,2026-06-25
101670,하이드로리튬,650,-1.79,-640.0,1.03,금속,-3.13,0.0,177.11,-41.26,0.0,2026-06-25
006140,피제이전자,650,0.0,0.0,0.0,의료·정밀기기,-4.17,0.0,0.0,0.0,0.0,2026-06-25
043710,서울리거,648,-7.34,-510.0,1.81,유통,0.13,-18.69,575.05,815.4,0.0,2026-06-25
039980,폴라리스AI,648,0.0,0.0,0.0,IT 서비스,-8.06,0.0,0.0,0.0,0.0,2026-06-25
413390,엠오티,648,18.67,300.0,1.08,기계·장비,-3.78,6.13,128.13,-30.5,-75.13,2026-06-25
187420,HLB제넥스,646,2.56,775.0,1.41,제약,-4.57,69.2,154.71,9.13,23.33,2026-06-25
253840,수젠텍,646,-2.77,-1392.0,0.77,제약,-5.16,-29.46,29.67,24.18,0.0,2026-06-25
432470,케이엔에스,645,-57.87,-127.0,1.15,기계·장비,-2.65,-2.32,58.67,-2.24,22.39,2026-06-25
439580,블루엠텍,644,-14.19,-134.0,1.44,유통,-3.84,-0.56,138.56,28.85,0.0,2026-06-25
411080,샌즈랩,643,-116.94,-36.0,1.19,IT 서비스,-3.44,0.69,3.82,155.87,0.0,2026-06-25
153710,옵티팜,643,-27.2,-161.0,2.35,제약,-2.23,-8.98,58.47,13.03,0.0,2026-06-25
225190,LK삼양,643,-2.84,-321.0,1.93,의료·정밀기기,-4.8,-65.62,40.59,-25.5,0.0,2026-06-25
041460,한국전자인증,643,13.76,246.0,0.96,IT 서비스,-3.56,8.62,39.67,15.75,21.62,2026-06-25
032850,비트컴퓨터,642,8.72,443.0,0.81,IT 서비스,-0.26,10.7,13.49,11.83,18.86,2026-06-25
443250,레뷰코퍼레이션,642,12.08,477.0,1.32,일반서비스,-2.7,11.38,71.44,11.06,-4.71,2026-06-25
168330,내츄럴엔도텍,641,-20.0,-101.0,2.66,일반서비스,-2.42,-9.13,54.05,-8.6,0.0,2026-06-25
072950,빛샘전자,639,8.46,938.0,0.77,전기·전자,-4.22,11.8,40.63,38.45,146.09,2026-06-25
476040,오가노이드사이언스,638,-3.87,-2505.0,2.59,일반서비스,-3.58,0.0,58.41,-43.62,0.0,2026-06-25
061250,화일약품,637,0.0,0.0,0.0,제약,-2.45,0.0,0.0,0.0,0.0,2026-06-25
204840,지엘팜텍,636,0.0,0.0,3.19,유통,-3.07,-0.67,145.49,20.34,-73.01,2026-06-25
079810,APS이노베이션,635,737.5,4.0,0.38,전기·전자,-7.67,3.0,32.32,22.47,142.03,2026-06-25
453860,에이에스텍,635,0.0,0.0,0.0,화학,-3.99,0.0,0.0,0.0,0.0,2026-06-25
048430,유라테크,635,5.75,958.0,0.41,전기·전자,-0.54,5.91,20.88,-2.39,0.0,2026-06-25
175140,휴먼테크놀로지,632,-3.35,-756.0,1.54,전기·전자,8.57,-41.51,42.54,-27.82,0.0,2026-06-25
412350,레이저쎌,632,-2.71,-1598.0,2.95,기계·장비,-5.25,-67.57,127.63,2.75,0.0,2026-06-25
0015N0,아로마티카,632,11.45,434.0,2.72,화학,-2.36,0.0,21.4,19.87,18.29,2026-06-25
201490,미투온,630,77.0,25.0,0.42,IT 서비스,-2.78,0.17,10.22,0.21,16.97,2026-06-25
241690,유니테크노,629,-19.62,-131.0,0.46,운송장비·부품,-3.56,-1.99,76.68,13.18,35.95,2026-06-25
036630,세종텔레콤,627,17.27,363.0,0.37,건설,-1.57,2.93,117.59,-10.81,0.0,2026-06-25
246690,TS인베스트먼트,626,7.79,169.0,0.63,금융,0.0,5.02,26.2,57.56,0.0,2026-06-25
060310,3S,626,-6.05,-195.0,1.26,의료·정밀기기,-3.36,-22.42,30.75,16.1,0.0,2026-06-25
001840,이화공영,626,0.0,0.0,0.0,건설,0.0,0.0,0.0,0.0,0.0,2026-06-25
071670,에이테크솔루션,625,135.87,46.0,0.71,기계·장비,-20.48,-0.73,269.09,-7.2,0.0,2026-06-25
002800,신신제약,624,6.7,613.0,0.83,제약,-3.52,15.51,83.98,19.24,149.62,2026-06-25
294090,이오플로우,623,-1.22,-1221.0,-0.42,의료·정밀기기,0.0,0.0,0.0,-89.91,0.0,2026-06-25
179530,애드바이오텍,623,-8.4,-275.0,2.47,제약,20.38,-72.92,213.64,-11.13,0.0,2026-06-25
033340,좋은사람들,622,-4.52,-142.0,1.08,섬유·의류,-4.04,-23.41,63.63,-4.17,0.0,2026-06-25
039010,현대에이치티,621,5.84,1232.0,0.52,전기·전자,-1.5,0.0,33.44,-23.29,0.0,2026-06-25
340360,다보링크,621,-10.56,-113.0,4.02,전기·전자,0.08,0.0,240.03,0.08,0.0,2026-06-25
081150,티플랙스,620,0.0,0.0,0.0,금속,-1.54,0.0,0.0,0.0,0.0,2026-06-25
010240,흥국,618,5.32,992.0,0.51,기계·장비,0.57,11.99,20.43,17.1,36.46,2026-06-25
137080,나래나노텍,616,1.54,3613.0,0.53,기계·장비,7.95,57.81,16.22,107.49,0.0,2026-06-25
096350,대창솔루션,616,-8.89,-188.0,1.92,금속,-6.54,-15.46,297.43,105.71,0.0,2026-06-25
117670,알파칩스,613,-4.33,-2127.0,1.34,전기·전자,-9.98,-23.03,62.49,-9.73,0.0,2026-06-25
046210,HLB파나진,611,-19.19,-70.0,0.84,제약,-6.22,-4.75,11.48,-11.57,0.0,2026-06-25
038460,바이오스마트,610,7.02,344.0,0.42,전기·전자,-2.23,8.17,63.41,29.43,79.37,2026-06-25
370090,퓨런티어,605,883.75,8.0,1.27,의료·정밀기기,-5.98,0.13,7.11,-45.56,0.0,2026-06-25
091590,남화토건,603,5.52,931.0,0.35,건설,-14.05,7.05,11.93,27.71,0.0,2026-06-25
459100,위츠,603,29.44,152.0,1.33,전기·전자,-2.72,11.64,248.83,70.68,94.49,2026-06-25
060570,드림어스컴퍼니,602,23.23,35.0,0.42,오락·문화,0.87,-1.71,41.63,-9.75,0.0,2026-06-25
076610,해성옵틱스,601,-4.58,-233.0,2.77,의료·정밀기기,1.23,-1.01,403.43,125.07,0.0,2026-06-25
012790,신일제약,601,4.2,1193.0,0.41,제약,0.2,10.16,13.21,0.34,8.79,2026-06-25
038680,에스넷,599,13.14,229.0,0.53,IT 서비스,-2.59,6.31,109.8,-2.01,0.0,2026-06-25
089850,유비벨록스,599,-8.28,-491.0,0.45,IT 서비스,-1.93,-4.36,124.54,-11.82,0.0,2026-06-25
064800,포니링크,599,3.78,620.0,0.27,유통,2.85,-9.08,25.06,-4.52,0.0,2026-06-25
408470,한패스,597,7.98,708.0,1.27,금융,-7.53,0.0,107.45,12.8,0.0,2026-06-25
214270,FSN,597,-2.78,-475.0,0.94,IT 서비스,-0.15,-34.16,220.18,-0.7,-75.57,2026-06-25
049550,잉크테크,597,23.79,128.0,0.76,화학,2.35,5.53,102.68,23.75,336.33,2026-06-25
137950,제이씨케미칼,596,-15.03,-178.0,0.4,화학,-3.25,-0.22,175.64,54.73,-30.86,2026-06-25
004780,대륙제관,596,5.17,724.0,0.39,금속,-0.13,7.87,36.28,1.31,1.24,2026-06-25
294140,레몬,594,-4.78,-554.0,6.53,화학,-2.93,0.0,260.93,249.93,0.0,2026-06-25
044340,위닉스,594,-3.24,-1026.0,0.36,전기·전자,-3.62,-59.87,338.43,32.31,0.0,2026-06-25
005670,푸드웰,594,5.93,1002.0,0.55,음식료·담배,-0.17,11.51,109.21,21.91,71.48,2026-06-25
123420,위메이드플레이,593,3.42,1667.0,0.22,IT 서비스,1.79,7.92,18.44,-0.05,92.73,2026-06-25
216050,인크로스,592,5.2,933.0,0.45,일반서비스,-0.92,9.4,95.77,2.81,-23.38,2026-06-25
348150,고바이오랩,592,-9.44,-323.0,1.85,일반서비스,-7.15,-11.37,93.25,11.1,0.0,2026-06-25
251630,브이원텍,591,-6.3,-589.0,0.55,기계·장비,-19.61,-7.89,53.09,260.44,0.0,2026-06-25
302430,이노메트리,590,-13.73,-437.0,0.99,기계·장비,-1.64,-1.76,33.87,102.15,0.0,2026-06-25
008370,원풍,590,8.31,592.0,0.58,화학,-0.4,0.0,0.0,0.0,0.0,2026-06-25
273640,와이엠텍,588,12.04,445.0,1.07,전기·전자,-3.42,0.0,75.29,70.74,-67.46,2026-06-25
347860,알체라,588,-19.93,-70.0,2.41,IT 서비스,-2.38,-11.49,85.66,134.61,0.0,2026-06-25
222110,팬젠,587,53.64,81.0,2.25,제약,-5.44,5.04,22.63,100.58,0.0,2026-06-25
049480,오픈베이스,585,8.06,231.0,0.59,IT 서비스,-2.77,11.87,97.64,45.99,0.0,2026-06-25
014470,부방,584,24.92,39.0,0.3,,-3.19,1.74,42.82,-4.8,-12.58,2026-06-25
446840,지슨,583,-44.12,-24.0,18.26,의료·정밀기기,12.78,-35.05,202.76,-1.35,0.0,2026-06-25
039610,화성밸브,582,-29.58,-189.0,0.62,기계·장비,-3.12,-2.47,36.49,6.02,-20.2,2026-06-25
099220,SDN,582,-33.19,-27.0,0.74,유통,-5.68,-3.09,107.33,15.87,0.0,2026-06-25
099520,DGI,581,-17.59,-73.0,2.52,전기·전자,0.0,-9.46,23.31,166.74,0.0,2026-06-25
140070,서플러스글로벌,581,-4.0,-393.0,0.3,유통,-0.57,-10.37,139.68,-29.45,0.0,2026-06-25
347000,센코,580,10.89,141.0,0.99,의료·정밀기기,0.0,12.47,23.58,36.13,0.0,2026-06-25
104620,노랑풍선,580,-19.94,-173.0,1.45,일반서비스,1.17,-1.92,191.97,-5.74,570.11,2026-06-25
094850,참좋은여행,578,0.0,0.0,0.0,일반서비스,-0.36,0.0,0.0,0.0,0.0,2026-06-25
041910,폴라리스AI파마,578,13.85,314.0,0.45,제약,-6.35,3.23,4.56,-7.18,-96.71,2026-06-25
010280,아이티센엔텍,569,2.47,1768.0,0.57,IT 서비스,-6.82,35.14,177.94,21.51,0.0,2026-06-25
016250,SGC E&C,568,-0.88,-12847.0,0.18,건설,2.45,-16.02,324.98,-3.67,54.67,2026-06-25
246960,SCL사이언스,567,-13.89,-120.0,2.32,제약,7.41,-12.66,243.96,237.88,0.0,2026-06-25
039420,케이엘넷,567,6.42,385.0,0.76,통신,-1.59,14.37,14.69,-0.26,-4.62,2026-06-25
007820,엠엑스로보틱스,565,-6.91,-408.0,1.05,기계·장비,-0.35,-17.14,127.31,-46.34,0.0,2026-06-25
003310,대주산업,564,8.34,191.0,0.5,음식료·담배,-2.15,6.41,30.86,-2.2,-23.69,2026-06-25
185490,아이진,563,-2.67,-488.0,0.98,일반서비스,0.0,-31.99,27.06,55.55,0.0,2026-06-25
123010,알엔티엑스,563,-16.29,-101.0,2.02,전기·전자,-5.89,-6.68,76.88,-10.23,1069.27,2026-06-25
317830,에스피시스템스,562,-9.11,-573.0,1.05,기계·장비,-4.92,-11.09,41.03,-30.05,0.0,2026-06-25
053160,프리엠스,561,62.33,150.0,0.7,전기·전자,-0.11,-0.94,12.19,-2.42,0.0,2026-06-25
448710,코츠테크놀로지,560,6.65,1593.0,1.11,전기·전자,-6.69,19.84,45.5,26.67,7.71,2026-06-25
321260,프로이천,559,14.26,139.0,1.26,전기·전자,-1.88,7.25,21.82,-26.93,0.0,2026-06-25
215360,우리산업,559,3.98,1536.0,0.46,운송장비·부품,-2.39,14.31,196.13,-7.61,37.72,2026-06-25
463480,모티브링크,558,-500.0,-9.0,1.52,전기·전자,-0.88,-3.18,86.73,4.2,0.0,2026-06-25
036670,삼양케이씨아이,556,3.77,1306.0,0.45,화학,-1.79,13.08,14.93,0.22,46.24,2026-06-25
391710,코닉오토메이션,556,52.2,25.0,2.1,기계·장비,-0.76,3.92,50.21,102.98,-97.53,2026-06-25
088910,동우팜투테이블,555,1.96,1095.0,0.23,음식료·담배,-16.34,14.48,17.52,6.75,1487.0,2026-06-25
340930,유일에너테크,555,-1.74,-464.0,1.1,기계·장비,0.0,-66.54,211.6,-82.39,0.0,2026-06-25
092300,현우산업,555,6.82,404.0,0.45,전기·전자,-3.84,10.3,72.04,19.94,248.01,2026-06-25
039020,이건홀딩스,554,-11.37,-216.0,0.3,종이·목재,-3.35,-3.51,108.35,-18.05,-21.26,2026-06-25
263690,디알젬,554,8.17,599.0,0.58,의료·정밀기기,0.41,10.65,36.16,17.1,50.34,2026-06-25
191420,테고사이언스,553,-7.88,-865.0,1.08,제약,-1.16,-17.11,55.33,-8.69,0.0,2026-06-25
025550,한국선재,551,166.15,13.0,0.42,금속,-3.79,-0.45,110.77,23.9,3109.69,2026-06-25
053620,태양,550,4.64,1378.0,0.26,금속,-0.16,9.38,17.72,3.43,476.48,2026-06-25
333620,엔시스,550,-7.81,-640.0,1.01,전기·전자,0.0,-16.47,90.49,-8.5,0.0,2026-06-25
299170,더블유에스아이,550,-12.5,-106.0,0.92,유통,-1.71,-8.14,39.07,-6.85,0.0,2026-06-25
311690,CJ 바이오사이언스,549,-2.29,-1837.0,1.02,일반서비스,-4.43,-38.42,35.29,-14.22,0.0,2026-06-25
217480,에스디생명공학,548,-7.45,-67.0,1.86,화학,0.0,-26.02,24.23,-32.97,0.0,2026-06-25
084650,랩지노믹스,548,-0.85,-867.0,0.37,일반서비스,-7.29,-35.39,57.52,-18.13,0.0,2026-06-25
048910,대원미디어,547,9.95,437.0,0.51,유통,-2.79,6.91,83.34,74.69,62.46,2026-06-25
039240,경남스틸,545,0.0,0.0,0.0,금속,-0.49,0.0,0.0,0.0,0.0,2026-06-25
122350,삼기,541,-8.16,-173.0,0.53,운송장비·부품,29.93,-11.43,333.45,10.27,0.0,2026-06-25
136410,아셈스,540,6.12,801.0,0.72,화학,-3.92,11.24,59.81,-20.86,-42.36,2026-06-25
053050,지에스이,540,0.0,0.0,0.0,,-4.35,0.0,0.0,0.0,0.0,2026-06-25
010470,오리콤,539,6.94,648.0,0.4,일반서비스,-1.53,7.47,77.15,9.45,0.0,2026-06-25
064240,홈캐스트,538,1550.0,1.0,0.63,유통,-4.85,1.5,4.3,429.71,0.0,2026-06-25
097800,윈팩,538,-6.4,-308.0,3.47,전기·전자,-7.73,-53.14,116.31,-13.99,0.0,2026-06-25
065530,와이어블,537,12.61,89.0,0.69,통신,-2.77,7.38,78.3,-3.88,325.49,2026-06-25
452400,이닉스,535,218.52,27.0,0.43,운송장비·부품,-0.84,0.2,16.18,-8.25,0.0,2026-06-25
033320,제이씨현시스템,535,6.13,457.0,0.46,유통,-3.95,6.84,39.63,5.23,-8.91,2026-06-25
082210,옵트론텍,534,-2.35,-649.0,0.83,의료·정밀기기,16.21,-28.97,291.27,25.46,570.97,2026-06-25
205470,휴마시스,534,-3.58,-604.0,0.23,제약,-3.78,-4.67,38.51,44.76,0.0,2026-06-25
100030,인지소프트,533,2.49,6513.0,0.61,IT 서비스,-1.34,44.67,16.22,8.09,152.65,2026-06-25
318160,셀바이오휴먼텍,531,6.06,939.0,0.84,섬유·의류,3.08,17.4,47.7,53.8,-0.74,2026-06-25
082850,우리바이오,531,-5.68,-193.0,0.25,음식료·담배,-0.27,-3.18,226.52,-9.76,0.0,2026-06-25
056360,코위버,528,15.23,354.0,0.31,전기·전자,-6.26,2.65,15.77,41.7,0.0,2026-06-25
384470,코어라인소프트,526,-3.28,-892.0,2.96,IT 서비스,-2.33,-137.21,208.52,48.71,0.0,2026-06-25
033230,인성정보,525,-15.76,-66.0,0.6,IT 서비스,-5.54,-1.67,158.37,22.27,0.0,2026-06-25
037440,희림,524,6.71,561.0,0.54,일반서비스,-3.21,8.5,137.28,4.13,-52.02,2026-06-25
155650,와이엠씨,524,40.59,68.0,0.43,전기·전자,-4.0,3.05,46.0,14.61,5051.32,2026-06-25
036120,서울평가정보,523,7.63,195.0,1.56,IT 서비스,0.4,22.28,23.53,3.08,10.47,2026-06-25
081180,쎄크,522,18.44,321.0,2.16,기계·장비,-8.36,-15.07,156.27,7.12,0.0,2026-06-25
263600,덕우전자,522,7.55,434.0,0.49,전기·전자,-3.68,20.68,75.74,30.92,8.26,2026-06-25
286750,나노실리칸첨단소재,522,-7.15,-228.0,1.91,화학,0.25,-27.62,86.8,93.54,0.0,2026-06-25
053350,이니텍,520,16.98,139.0,0.34,IT 서비스,0.21,0.0,6.2,7.85,0.0,2026-06-25
067920,이글루,520,-1181.25,-4.0,0.65,IT 서비스,-2.98,-0.65,33.84,65.8,0.0,2026-06-25
134580,탑코미디어,519,-19.13,-55.0,1.59,IT 서비스,3.34,-1.97,80.12,112.52,0.0,2026-06-25
027830,대성창투,518,3.75,256.0,0.52,금융,-2.04,15.07,1.72,62.49,398.81,2026-06-25
088280,쏘닉스,517,-23.18,-129.0,1.23,전기·전자,-8.56,-5.19,35.79,22.91,0.0,2026-06-25
024910,경창산업,516,-2.47,-582.0,0.47,운송장비·부품,-4.0,-15.84,303.54,2.1,27.02,2026-06-25
096610,알에프세미,516,30.26,98.0,3.58,전기·전자,0.0,9.71,42.15,-13.06,-89.59,2026-06-25
262260,에이프로,514,-9.09,-375.0,0.7,전기·전자,-7.21,-9.77,429.43,-35.62,0.0,2026-06-25
192250,케이사인,512,21.36,339.0,0.55,IT 서비스,-0.28,3.9,60.0,14.69,0.0,2026-06-25
045340,토탈소프트,512,8.39,713.0,1.86,IT 서비스,0.17,24.76,55.82,29.0,43.34,2026-06-25
053450,세코닉스,512,10.71,323.0,0.36,의료·정밀기기,-3.49,-0.26,120.8,-12.49,-56.55,2026-06-25
163280,에어레인,511,13.81,272.0,0.47,기계·장비,-0.13,4.03,28.79,49.9,679.39,2026-06-25
046940,우원개발,511,1.06,2654.0,0.33,건설,-3.09,37.24,64.45,-31.68,65.7,2026-06-25
019990,에너토크,510,-12.33,-424.0,1.32,기계·장비,-4.39,-9.94,22.82,28.81,0.0,2026-06-25
027050,코리아나,508,-6.54,-194.0,0.49,화학,0.55,-8.46,19.71,-2.38,0.0,2026-06-25
170790,파이오링크,506,7.13,1109.0,0.58,전기·전자,-0.13,8.53,16.03,6.94,0.0,2026-06-25
054930,유신,506,2.07,8141.0,0.34,일반서비스,-0.18,0.0,98.7,-0.43,-68.25,2026-06-25
109080,옵티시스,506,0.0,0.0,0.0,전기·전자,-1.54,0.0,0.0,0.0,0.0,2026-06-25
393970,대진첨단소재,504,-1.07,-2648.0,0.8,화학,0.0,-55.99,149.68,30.09,0.0,2026-06-25
060560,HC홈센타,504,-2.49,-796.0,0.36,유통,1.38,-17.59,145.45,-1.23,0.0,2026-06-25
145170,노브랜드,503,9.88,301.0,0.32,섬유·의류,-3.72,1.93,178.87,5.76,-23.69,2026-06-25
347740,피엔케이피부임상연구센타,503,10.74,156.0,0.6,일반서비스,-2.56,4.8,8.41,-3.43,-49.84,2026-06-25
355690,에이텀,502,-4.23,-1263.0,12.87,전기·전자,-2.91,0.0,578.14,192.16,0.0,2026-06-25
0013V0,삼진식품,501,6.83,739.0,1.2,음식료·담배,-0.79,0.0,77.99,9.32,66.72,2026-06-25
038010,제일테크노스,501,5.05,1104.0,0.33,금속,-2.28,8.63,20.32,0.59,8.56,2026-06-25
241790,티이엠씨씨엔에스,500,11.9,420.0,0.42,기계·장비,-3.47,1.68,64.62,-28.89,0.0,2026-06-25
007370,진양제약,500,1.51,2347.0,0.36,제약,-1.81,28.47,89.84,20.94,34.86,2026-06-25
104540,코렌텍,499,7.97,467.0,0.64,의료·정밀기기,-5.82,6.0,77.36,8.61,-15.06,2026-06-25
303360,프로티아,499,20.39,190.0,1.9,의료·정밀기기,-1.4,9.82,6.3,27.79,815.25,2026-06-25
033310,엠투엔,498,-89.07,-14.0,0.36,전기·전자,3.4,0.76,34.32,1.66,-7.72,2026-06-25
095270,웨이브일렉트로,497,34.55,100.0,0.81,의료·정밀기기,-4.43,2.44,100.66,-8.13,0.0,2026-06-25
040610,SG&G,496,1.82,1596.0,0.12,운송장비·부품,0.52,7.14,20.92,8.58,95.31,2026-06-25
042110,에스씨디,496,7.77,132.0,0.36,전기·전자,-4.02,3.28,30.93,-14.34,-81.71,2026-06-25
256630,포인트엔지니어링,496,-8.38,-511.0,0.73,금속,1.9,-10.71,40.29,-30.94,0.0,2026-06-25
435570,에르코스,495,-7.75,-839.0,0.91,음식료·담배,-0.46,-8.93,117.55,7.42,0.0,2026-06-25
471820,셀로맥스사이언스,495,17.22,254.0,1.04,음식료·담배,-2.78,7.58,9.23,-20.42,-59.17,2026-06-25
229000,젠큐릭스,493,-7.49,-281.0,2.23,제약,-2.09,-28.93,101.68,97.43,0.0,2026-06-25
317690,퀀타매트릭스,491,-2.32,-1051.0,1.22,의료·정밀기기,-0.81,-85.77,33.35,-28.69,0.0,2026-06-25
317850,대모,491,25.99,227.0,1.02,기계·장비,-4.07,5.12,39.94,31.43,116.12,2026-06-25
260930,씨티케이,487,-6.94,-363.0,0.32,화학,-1.18,-7.41,84.37,24.35,0.0,2026-06-25
352910,오비고,485,-25.1,-153.0,1.43,IT 서비스,-1.54,-7.94,39.83,183.64,0.0,2026-06-25
057540,옴니시스템,484,-271.67,-3.0,0.44,의료·정밀기기,1.37,1.21,18.49,-32.57,0.0,2026-06-25
048770,TPC로보틱스,484,-18.93,-163.0,1.33,기계·장비,-5.22,-2.91,206.4,19.44,0.0,2026-06-25
122310,제노레이,482,63.65,52.0,0.5,의료·정밀기기,-1.19,0.27,65.27,0.9,0.0,2026-06-25
461030,아이엠비디엑스,482,0.0,0.0,0.0,일반서비스,-4.54,0.0,0.0,0.0,0.0,2026-06-25
460470,아이빔테크놀로지,482,-10.87,-293.0,1.54,의료·정밀기기,-2.0,-18.16,11.55,-20.71,0.0,2026-06-25
222420,쎄노텍,482,0.0,0.0,0.0,비금속,-4.33,0.0,0.0,0.0,0.0,2026-06-25
050960,수산아이앤티,481,0.0,0.0,0.0,IT 서비스,-1.39,0.0,0.0,0.0,0.0,2026-06-25
053270,구영테크,481,2.13,823.0,0.31,운송장비·부품,-2.72,16.6,359.52,42.89,11.71,2026-06-25
331380,포커스에이아이,479,0.0,0.0,0.0,전기·전자,-7.62,0.0,147.32,-16.13,0.0,2026-06-25
199550,레이저옵텍,479,-3.94,-819.0,1.93,의료·정밀기기,-2.12,-36.93,69.08,20.81,0.0,2026-06-25
066670,디티씨,479,12.67,202.0,0.24,,0.2,3.25,19.58,-18.44,2.43,2026-06-25
082660,코스나인,478,-2.3,-209.0,2.16,화학,0.0,-138.9,136.97,-31.54,0.0,2026-06-25
418250,시큐레터,476,-4.82,-1360.0,6.6,IT 서비스,0.0,-82.1,58.39,-35.04,0.0,2026-06-25
217500,러셀,474,-17.53,-85.0,0.8,기계·장비,-6.76,-3.03,32.42,228.7,0.0,2026-06-25
440290,HB인베스트먼트,473,0.0,0.0,0.0,금융,1.06,0.0,0.0,0.0,0.0,2026-06-25
063440,SM Life Design,473,8.77,119.0,0.71,출판·매체복제,-2.52,8.54,4.05,34.48,2.62,2026-06-25
053980,오상자이엘,471,4.54,546.0,0.43,IT 서비스,-0.4,8.9,45.67,-0.62,-17.77,2026-06-25
023440,제이스코홀딩스,470,-1.31,-399.0,0.85,금속,0.0,-57.73,115.1,91.07,0.0,2026-06-25
007680,대원,469,-5.55,-629.0,0.17,건설,-3.46,-2.27,88.03,-20.79,-97.02,2026-06-25
073110,엘엠에스,469,-3.86,-1364.0,0.53,전기·전자,-1.5,-9.36,116.0,51.7,0.0,2026-06-25
190650,코리아에셋투자증권,468,6.06,1210.0,0.48,금융,-0.68,8.12,313.93,23.57,30.17,2026-06-25
094940,푸른기술,465,-77.22,-72.0,1.19,전기·전자,-10.47,-2.95,27.19,29.74,0.0,2026-06-25
273060,와이즈버즈,465,24.92,37.0,0.93,일반서비스,-3.56,7.75,271.68,39.72,353.43,2026-06-25
070300,엑스큐어,465,100.62,13.0,0.96,IT 서비스,2.59,0.0,95.35,-44.17,0.0,2026-06-25
072990,에이치시티,464,7.37,434.0,0.49,일반서비스,-3.47,5.6,87.68,-3.71,-71.83,2026-06-25
015710,코콤,463,19.27,137.0,0.36,전기·전자,-1.31,1.94,20.52,4.48,95.05,2026-06-25
051390,YW,461,9.08,447.0,0.39,유통,-0.49,5.97,17.75,-38.6,-26.43,2026-06-25
382150,온코크로스,460,-5.05,-747.0,3.39,일반서비스,-2.96,-61.99,195.96,167.31,0.0,2026-06-25
278650,HLB바이오스텝,459,-2.42,-1090.0,0.46,일반서비스,-5.39,-17.95,44.02,-0.68,0.0,2026-06-25
099410,동방선기,455,7.51,433.0,1.08,운송장비·부품,-0.76,15.71,43.66,30.79,19.56,2026-06-25
277070,린드먼아시아,453,15.16,218.0,0.69,금융,8.01,5.9,14.38,48.3,395.58,2026-06-25
198080,캐프,453,2.33,904.0,0.34,전기·전자,-3.44,15.27,62.03,-6.93,2.06,2026-06-25
143540,영우디에스피,452,8.11,125.0,1.44,기계·장비,-5.14,34.5,68.99,187.59,0.0,2026-06-25
089790,제이티,451,-174.8,-25.0,0.63,기계·장비,-3.1,5.62,43.95,709.18,0.0,2026-06-25
424980,마이크로투나노,450,-5.73,-1328.0,1.49,전기·전자,-2.44,-24.67,74.21,8.34,0.0,2026-06-25
037950,엘컴텍,450,18.25,146.0,0.54,전기·전자,1.33,4.07,18.54,83.21,135.69,2026-06-25
094970,제이엠티,449,3.15,852.0,0.31,전기·전자,-1.11,13.8,40.43,77.08,0.0,2026-06-25
042940,상지건설,449,-2.91,-2263.0,0.45,건설,-0.15,-14.49,121.47,59.02,0.0,2026-06-25
054300,팬스타엔터프라이즈,448,14.35,54.0,0.91,기계·장비,-3.73,6.67,76.54,-9.0,-82.47,2026-06-25
052220,iMBC,447,-8.34,-233.0,0.81,오락·문화,0.05,-8.12,16.37,-6.03,0.0,2026-06-25
006920,모헨즈,447,-16.97,-241.0,1.48,비금속,-26.57,-8.02,56.91,11.42,0.0,2026-06-25
007530,와이엠,447,17.95,112.0,0.78,금속,0.5,5.42,180.72,-2.15,45.09,2026-06-25
315640,딥노이드,446,-4.02,-378.0,1.92,IT 서비스,-9.52,-39.28,67.92,461.15,0.0,2026-06-25
052790,액토즈소프트,446,1.46,2795.0,0.17,IT 서비스,-1.68,14.77,47.44,-24.97,0.0,2026-06-25
189690,포시에스,445,9.75,167.0,0.57,IT 서비스,1.24,8.32,4.29,1.58,9.4,2026-06-25
479960,위너스일렉,445,12.89,485.0,1.28,전기·전자,-2.65,9.82,34.46,-4.62,-15.37,2026-06-25
068330,일신바이오,444,0.0,0.0,0.0,기계·장비,-1.18,0.0,0.0,0.0,0.0,2026-06-25
314140,알피바이오,444,-48.76,-105.0,0.43,제약,-2.85,-0.88,55.91,-17.93,0.0,2026-06-25
056700,신화인터텍,443,13.22,115.0,0.45,화학,-0.46,0.58,64.32,-25.4,-86.91,2026-06-25
238120,얼라인드,442,15.22,202.0,1.16,의료·정밀기기,1.65,7.63,57.02,-7.16,-56.7,2026-06-25
