종목코드,종목명,기준일,외국인_순매수대금(백만원),기관_순매수대금(백만원),외국인+기관_순매수대금(백만원),수급합(5일),수급급증(3vs10_강도),매수우위비율(10일),수급합(5일)_TS_Z,수급급증(3vs10)_TS_Z,매수우위비율(10일)_TS_Z,수급강화점수,랭킹,시가총액,PER,EPS,PBR,섹터,당일등락(%),ROE(%),부채비율(%),매출증가율(%),영업이익증가율(%),raw_score,멀티팩터점수,기준일자
270520,앱튼,2026-05-08,-85.0,-85.0,-170.0,-170.0,5.0,0.0,-0.6135814431221555,3.614784433126923,-0.6085312999959095,2.392671690008858,861,370.0,-14.46,-130.0,3.88,일반서비스,-17.54,-28.19,68.16,-8.07,0.0,0.005043734627142044,0.05637107360378732,2026-05-08
469880,하나30호스팩,2026-05-08,-1.0,0.0,-1.0,-9.0,-0.9862825788808165,0.4,-1.2090911872119212,-0.7458978136381151,-1.8880839953647628,-3.843072996214799,862,152.0,41.7,50.0,1.03,금융,0.0,2.5,18.35,0.0,0.0,-0.0984489103331721,0.05579224910684391,2026-05-08
097780,에코볼트,2026-05-08,-70.0,0.0,-70.0,-169.0,5.0,0.0,-1.0186917699433733,1.9317074403756544,-1.1803377163951898,-0.26732204596290865,863,345.0,-2.52,-270.0,0.21,운송장비·부품,-2.44,-8.18,17.18,7.15,0.0,0.19143108023132696,0.054514020586700906,2026-05-08
332290,누보,2026-05-08,-60.0,117.0,57.0,-385.0,1.393483708973248,0.4,-0.8979572060900891,0.9530016249133099,-0.3415649905319902,-0.28652057170876943,864,498.0,43.07,29.0,1.42,화학,-2.27,3.37,144.62,5.21,12.19,0.05424362823647531,0.05427389968519227,2026-05-08
310870,디와이씨,2026-05-08,-55.0,0.0,-55.0,-101.0,-0.5510662178084624,0.4,-0.8158725958263322,-0.2105316111978855,-1.89551624040806,-2.921920447432278,865,302.0,8.2,178.0,0.56,운송장비·부품,-0.88,7.02,143.59,10.91,4.47,-0.012694140202852469,0.05417984478079162,2026-05-08
481070,에이유브랜즈,2026-05-08,113.0,-134.0,-21.0,-831.0,-0.12280701762485613,0.0,-1.2657085032140418,-0.33098937487232855,-1.454595058664886,-3.0512929367512562,866,2401.0,27.38,615.0,3.48,유통,1.14,16.83,41.34,34.55,-18.89,-0.013321549508077624,0.05347730154536296,2026-05-08
469900,하나31호스팩,2026-05-08,0.0,0.0,0.0,-6.0,-1.0,0.1,-0.24621802181482794,-0.9568138652906015,-1.0394060985313047,-2.2424379856367342,867,115.0,51.5,40.0,1.06,금융,0.0,3.25,14.96,0.0,0.0,0.06822347188696207,0.053103784141113414,2026-05-08
118990,모트렉스,2026-05-08,162.0,0.0,162.0,-338.0,-0.06657669821862944,0.6,-1.9704696341716572,-0.8484468689296015,0.37047926622924005,-2.4484372368720186,868,2270.0,31.04,298.0,0.9,운송장비·부품,2.32,3.06,218.62,19.66,-4.18,-0.097343688670075,0.05295452973773159,2026-05-08
089980,상아프론테크,2026-05-08,644.0,2.0,646.0,570.0,0.10837550721139322,0.4,0.1337917113423191,-0.1707432183718337,-0.3338304332552807,-0.37078194028479533,869,4245.0,62.91,422.0,2.04,화학,-1.67,3.34,86.93,14.11,14.75,0.05028772178201196,0.05237237150331595,2026-05-08
214370,케어젠,2026-05-08,-340.0,-1604.0,-1944.0,-7450.0,0.13920099874528624,0.2,-1.481982215917888,0.48464820507007983,-1.3592233596178587,-2.3565573704656666,870,52211.0,259.89,374.0,22.36,제약,-0.51,9.23,8.85,-11.84,-40.44,0.042210256136727124,0.05146073419853304,2026-05-08
025320,시노펙스,2026-05-08,-211.0,-393.0,-604.0,-3101.0,0.342351716938218,0.2,-0.9129833257696347,1.236837206457699,-1.6233587351209895,-1.2995048544329253,871,5207.0,70.62,80.0,3.03,전기·전자,-1.74,4.34,51.12,9.73,-68.16,0.042373198596837,0.049812621537174334,2026-05-08
306040,에스제이그룹,2026-05-08,-20.0,0.0,-20.0,83.0,0.1823204418583073,0.4,0.548927434581333,0.9297206458289841,0.232047713523055,1.710695793933372,872,625.0,-6.97,-910.0,0.48,섬유·의류,2.42,-7.13,80.94,-10.11,0.0,0.03411497710636142,0.04955823169282583,2026-05-08
126640,화신정공,2026-05-08,90.0,0.0,90.0,-6.0,0.7164179100207915,0.5,-0.42960621971550655,1.6284619192695975,-0.18478726999879005,1.0140684295553009,873,576.0,22.81,72.0,0.55,운송장비·부품,1.67,2.34,58.87,-10.54,-84.6,0.2436533557023552,0.04930745490669086,2026-05-08
199820,제일일렉트릭,2026-05-08,-1046.0,10.0,-1036.0,-1634.0,0.12311691564606053,0.4,-0.357456251328325,-0.6234997241826329,-0.7992866096039831,-1.7802425851149408,874,3835.0,57.92,298.0,2.44,전기·전자,-0.46,4.28,42.91,5.23,32.11,0.07384865068771869,0.048635791657648364,2026-05-08
127980,화인써키트,2026-05-08,-15.0,0.0,-15.0,640.0,-0.29927414857906687,0.5,1.2933820342955034,-1.1957138774576057,0.8750403637898562,0.9727085206277538,875,777.0,-19.52,-336.0,2.05,전기·전자,-0.15,-9.44,88.92,-4.81,0.0,-0.0949245855321579,0.047534809759038205,2026-05-08
241710,코스메카코리아,2026-05-08,-470.0,-2263.0,-2733.0,-8816.0,2.2644526444782613,0.1,-1.9302032947384464,1.5188683952855613,-1.4905018826083916,-1.9018367820612767,876,8202.0,18.05,4255.0,3.25,화학,0.26,19.29,87.91,22.24,38.39,0.010595440874867568,0.046983928695532876,2026-05-08
101670,하이드로리튬,2026-05-08,51.0,1.0,52.0,-493.0,-0.22016022718121409,0.7,-0.10310149477443134,-0.40717802365867256,2.0412412023193447,1.5309616838862408,877,1138.0,-3.13,-640.0,1.8,금속,-1.96,0.0,31.34,56.69,0.0,0.03156796578438045,0.04635140332297388,2026-05-08
025550,한국선재,2026-05-08,-316.0,2.0,-314.0,-1645.0,2.1008980453076767,0.5,-1.4625746047226218,0.2659479868313744,-1.585694557962583,-2.7823211758538307,878,996.0,300.38,13.0,0.76,금속,-0.13,0.27,124.32,-1.81,35.56,-0.03527832746990154,0.04575359163084907,2026-05-08
005290,동진쎄미켐,2026-05-08,-2533.0,317.0,-2216.0,-3020.0,-0.6042640600655855,0.4,-0.06991626651389525,-0.6604418181862637,0.0,-0.730358084700159,879,30643.0,30.93,1927.0,2.83,화학,-2.3,9.52,82.11,7.31,-1.69,0.03405739459489722,0.045466389275785224,2026-05-08
405920,나라셀라,2026-05-08,-1.0,0.0,-1.0,-5.0,-0.583333334375,0.4,-1.1037399612691052,-0.7374018129442023,-1.5856945579625816,-3.4268363321758892,880,310.0,343.57,7.0,0.48,유통,-2.83,0.13,83.75,-0.72,0.0,-0.05703152263103879,0.045240323754441744,2026-05-08
303810,동국생명과학,2026-05-08,-94.0,0.0,-94.0,-234.0,-0.4855072464327347,0.2,-1.2965220671214688,-0.7977766922694759,-1.5672077462545506,-3.6615065056454954,881,1055.0,39.29,84.0,0.87,제약,-0.45,2.58,82.14,9.7,39.7,0.06119095854214939,0.04446322597262755,2026-05-08
038870,에코심플렉스,2026-05-08,-14.0,0.0,-14.0,-270.0,0.8981481476208846,0.3,-1.7735357281640711,1.1057250292304062,-1.698484045408465,-2.36629474434213,882,406.0,-18.01,-161.0,0.53,일반서비스,0.0,-2.89,45.93,-4.33,0.0,0.0007295936252347084,0.0429378646048475,2026-05-08
061090,세나테크놀로지,2026-05-08,-715.0,-41.0,-756.0,-665.0,0.7516257603260983,0.6,-2.544573113116349,0.7560853548608675,-1.3542924181725624,-3.142780176428044,883,2899.0,15.84,3277.0,1.65,전기·전자,29.91,0.0,16.73,7.04,-24.43,-0.040888841823364386,0.042278771363819495,2026-05-08
488060,유진스팩11호,2026-05-08,0.0,10.0,10.0,34.0,-0.5238095241496599,0.4,-0.6735193771137111,-0.6667935054675107,-0.25819883974717023,-1.598511722328392,884,97.0,227.22,9.0,1.03,금융,-0.24,0.0,16.15,0.0,0.0,0.001997075138593492,0.04120525759703229,2026-05-08
013990,아가방컴퍼니,2026-05-08,-74.0,-1.0,-75.0,120.0,-0.09295352330637541,0.6,-0.9970094497970348,-0.21426708975572156,-1.8422644913419328,-3.053541030894689,885,1598.0,13.85,351.0,0.75,유통,-0.41,6.69,31.98,3.47,-8.02,0.016848396287872415,0.04099009753893823,2026-05-08
071670,에이테크솔루션,2026-05-08,99.0,-1.0,98.0,108.0,0.5371900823905471,0.6,1.0149893614602226,1.2760659533256224,0.258198864747163,2.549254179533008,886,930.0,202.17,46.0,1.05,기계·장비,7.02,0.53,263.66,5.51,24.17,0.2174899704639963,0.04066350668931864,2026-05-08
275630,에스에스알,2026-05-08,5.0,8.0,13.0,42.0,0.29943502604615535,0.9,-0.23974068905019844,2.598448055515887,0.35675297036998155,2.71546033683567,887,214.0,-14.73,-276.0,0.87,IT 서비스,-2.52,-6.46,16.68,12.42,0.0,0.22670890552130332,0.04043610872252836,2026-05-08
321820,아티스트컴퍼니,2026-05-08,22.0,-1.0,21.0,-255.0,1.8585271309519786,0.3,-1.0374720655140424,1.1939920364619416,-0.31851099820052353,-0.16199102725262426,888,673.0,51.37,84.0,1.65,오락·문화,-1.93,4.12,80.83,119.37,0.0,0.21346374445600858,0.03963585083430178,2026-05-08
067920,이글루,2026-05-08,-110.0,-14.0,-124.0,-127.0,-0.17387127769703437,0.2,0.5682414631667149,-0.3189201812856836,-1.1346171613106304,-0.8852958794295991,889,764.0,-1737.5,-4.0,0.96,IT 서비스,-0.29,-0.05,28.76,28.81,163.82,-0.00042319125093434606,0.03952228948399704,2026-05-08
069140,누리플랜,2026-05-08,57.0,-1.0,56.0,-81.0,0.58780231285348,0.2,0.2840321489559342,0.05658926856414375,-0.3380616733199806,0.002559744200097358,890,300.0,124.0,16.0,0.72,금속,-1.29,0.54,203.28,1.36,16.73,0.1562407819132448,0.03828168963300828,2026-05-08
073190,듀오백,2026-05-08,-1.0,0.0,-1.0,5.0,-0.4202898563327032,0.5,0.49952949130334207,-0.8842640834230906,1.9733858785415819,1.5886512864218334,891,140.0,-3.93,-298.0,0.84,기타제조,-0.43,-24.24,75.23,-2.43,0.0,0.01786221380629898,0.038092669954260125,2026-05-08
139050,BF랩스,2026-05-07,-22.0,0.0,-22.0,-60.0,0.2903225785639958,0.0,-1.5871239296660051,-0.3576335515916372,0.0,-1.9447574812576423,892,,,,,,,-13.37,163.71,-13.62,0.0,-0.168309454503158,0.037797340327944025,2026-05-08
333430,일승,2026-05-08,-24.0,1.0,-23.0,20.0,-0.9145079935048002,0.4,0.6043099567755703,-1.0132593844070155,-0.2083526797188555,-0.6173021073503007,893,1822.0,24.4,243.0,3.97,운송장비·부품,-2.31,17.79,42.11,-2.16,57.13,0.06876150789992663,0.0373926036162341,2026-05-08
189980,흥국에프엔비,2026-05-08,-59.0,0.0,-59.0,-426.0,0.9736842101553225,0.4,-1.4405661161083536,1.05229966807507,-1.291517610033129,-1.6797840580664125,894,623.0,8.01,194.0,0.62,음식료·담배,-0.96,8.1,125.64,-3.16,-20.58,0.036631164498997365,0.037006249750134085,2026-05-08
318000,KBG,2026-05-08,-10.0,0.0,-10.0,-93.0,0.5639810419128051,0.4,-2.404086421768783,0.6149616092789627,-1.2740439928020921,-3.0631688052919124,895,386.0,14.88,297.0,0.82,화학,1.38,5.64,11.56,-3.99,-26.33,-0.03519386153361534,0.03484287639159793,2026-05-08
338840,와이바이오로직스,2026-05-08,-865.0,191.0,-674.0,1652.0,-0.24744196282047037,0.6,1.1062955854875984,-0.19085367056284866,1.49398966125146,2.40943157617621,896,3258.0,-49.07,-432.0,17.25,일반서비스,0.0,-30.85,18.37,65.64,0.0,-0.006217525657701624,0.03282582951140778,2026-05-08
086820,바이오솔루션,2026-05-08,92.0,14.0,106.0,-1115.0,0.2137626642226773,0.3,-0.9935655602554204,-0.302724682983131,0.5428966403464355,-0.753393602892116,897,2774.0,972.73,11.0,8.08,제약,1.23,0.0,113.98,17.93,0.0,0.0401388013626415,0.03201613690935688,2026-05-08
298830,슈어소프트테크,2026-05-08,279.0,81.0,360.0,-283.0,-0.41804570528662677,0.4,1.3694685090430072,-0.8709361719260004,-0.6370219964010464,-0.13848965928403956,898,4368.0,50.12,163.0,4.05,IT 서비스,8.07,8.6,46.84,5.78,59.69,0.16761636686210002,0.031936119826593515,2026-05-08
008830,대동기어,2026-05-08,-87.0,0.0,-87.0,-521.0,-0.4655657962212193,0.5,-0.39871249784201757,-0.5844618017995193,0.15811387050841968,-0.8250604291331172,899,1820.0,155.77,130.0,2.13,기계·장비,-0.74,1.35,191.53,-8.6,-44.81,-0.11355281829514863,0.03067118989179954,2026-05-08
057030,YBM넷,2026-05-08,-1.0,0.0,-1.0,-3.0,-0.3023255822065982,0.5,-1.2177881109452722,-0.382480108263377,-2.5079066119478046,-4.108174831156454,900,439.0,27.45,98.0,0.83,일반서비스,-1.28,3.05,52.84,-11.14,-66.0,-0.00826583397576073,0.030534313353818714,2026-05-08
416180,신성에스티,2026-05-08,90.0,-142.0,-52.0,686.0,-0.8652264876193467,0.5,0.6090530056268253,-0.7635573242739864,0.6396345221731106,0.4851302035259495,901,3358.0,609.02,61.0,3.17,운송장비·부품,-1.2,0.54,136.12,-7.96,-74.21,0.00625916304342905,0.029977417151074003,2026-05-08
060480,국일신동,2026-05-08,11.0,1.0,12.0,13.0,2.383084572065048,0.5,1.271013024397297,1.6667347881660355,1.5275249983186492,4.465272810881982,902,206.0,0.0,0.0,0.0,금속,-1.38,0.0,0.0,0.0,0.0,0.1293445237756271,0.02936373899821464,2026-05-08
036930,주성엔지니어링,2026-05-08,-9747.0,10858.0,1111.0,-787.0,-0.7049853459691354,0.6,-0.7832997746933283,-0.6968889169167434,0.428054966601506,-1.0521337250085656,903,64562.0,183.97,755.0,10.75,기계·장비,2.81,6.17,50.37,-24.11,-67.84,0.006002260977516383,0.029118888517027423,2026-05-08
389470,인벤티지랩,2026-05-08,278.0,-145.0,133.0,427.0,-0.7328741503189792,0.7,-0.426411970069222,-0.9507029820696205,2.198038176410955,0.8209232242721127,904,7170.0,-70.68,-764.0,10.46,일반서비스,-3.05,-17.44,36.85,64.83,0.0,-0.09229630891405555,0.02826234017851064,2026-05-08
065450,빅텍,2026-05-08,-290.0,-503.0,-793.0,-2340.0,-0.16427710594068556,0.3,-0.8465595183120865,0.04982503059718596,-1.650552619459399,-2.4472871071742994,905,1498.0,32.99,154.0,2.4,의료·정밀기기,-1.36,7.41,108.24,16.04,140.5,0.07265086944824597,0.02819245029702538,2026-05-08
291230,엔피,2026-05-08,6.0,0.0,6.0,-26.0,-0.47001394722314616,0.7,-0.059006455995263475,0.6343240510999735,0.10240551633039273,0.6777231114351028,906,336.0,-8.65,-88.0,1.28,일반서비스,0.13,-13.76,64.22,-7.88,0.0,0.012183739461947736,0.02804087079721953,2026-05-08
035290,골드앤에스,2026-05-08,3.0,21.0,24.0,0.0,-0.1441441447224252,0.6,-1.203893984224703,-0.022625014707547228,-0.5683985062126552,-1.7949175051449053,907,173.0,241.33,3.0,1.33,오락·문화,1.69,0.49,22.27,-3.58,0.0,0.10955438531815267,0.025170095606211747,2026-05-08
052860,아이앤씨,2026-05-08,233.0,0.0,233.0,-145.0,-0.6305768684442777,0.2,0.023423330908253076,-0.8170434117254993,-0.8542758014714918,-1.6478958822887382,908,1277.0,27.93,256.0,3.34,전기·전자,10.51,14.03,48.32,57.77,0.0,0.1219278195784948,0.02510938151172211,2026-05-08
101930,인화정공,2026-05-08,-384.0,-12.0,-396.0,-2147.0,3.557148106811046,0.0,-2.1706088187462744,0.9448691405324134,-0.5916079433099625,-1.8173476215238233,909,6523.0,26.12,541.0,1.91,운송장비·부품,-5.48,8.5,35.36,16.35,51.39,-0.05174364191910854,0.02492290513763188,2026-05-08
215380,우정바이오,2026-05-08,23.0,-1.0,22.0,-386.0,-0.0678941312925323,0.5,-0.8128727099070596,-0.24817803243275557,-0.41464417758926153,-1.4756949199290768,910,463.0,196.43,14.0,1.47,일반서비스,-0.18,0.88,222.4,11.87,0.0,0.06444215057066081,0.02426832217652515,2026-05-08
234300,에스트래픽,2026-05-08,51.0,0.0,51.0,-56.0,-0.009324009497204577,0.4,-0.064844493022717,-0.46514077534812176,-0.7154999973304346,-1.2454852657012734,911,997.0,20.82,176.0,0.97,IT 서비스,1.1,4.84,69.07,-11.01,-20.82,0.13927350068435815,0.02328710676212933,2026-05-08
191420,테고사이언스,2026-05-08,-26.0,2.0,-24.0,-16.0,5.0,0.5,-0.3417318055184845,1.8726976799975164,0.6324554320336921,2.163421306512724,912,1067.0,-15.21,-865.0,2.09,제약,-0.3,-13.97,55.3,-12.11,0.0,0.040826223249444196,0.023255005789932583,2026-05-08
333050,이노테나,2026-05-08,,,0.0,0.0,-1.0,0.2,-1.0549299557003697,-0.8678031235578273,-2.1209337505583203,-4.043666829816518,913,343.0,14.36,97.0,1.47,IT 서비스,0.0,11.23,43.12,13.73,187.67,-0.0022414171043668024,0.02118090148160375,2026-05-08
089890,코세스,2026-05-08,2391.0,-3155.0,-764.0,-8627.0,-0.3519574306380985,0.3,-1.4078908674265291,-0.853776073104975,-1.8791575116609487,-4.140824452192453,914,6899.0,52.26,796.0,8.98,기계·장비,-2.46,19.58,24.65,19.07,0.0,-0.04891976261153684,0.020916076568848467,2026-05-08
277410,인산가,2026-05-08,16.0,0.0,16.0,-122.0,0.46892655284241447,0.3,-1.2526204377812749,0.3869499154787233,-1.1230588480899055,-1.9887293703924571,915,409.0,62.71,17.0,0.62,음식료·담배,-1.48,1.0,74.06,10.22,183.4,0.06503329195135749,0.02076546872817141,2026-05-08
027360,아주IB투자,2026-05-08,2653.0,142.0,2795.0,6646.0,-0.8035547589710222,0.4,0.2945689142824988,-1.0502375676944606,1.0420638786975738,0.2863952252856119,916,19080.0,228.26,69.0,7.0,금융,3.62,3.15,26.77,-22.65,41.75,0.17654464963637298,0.020536120511684602,2026-05-08
054180,메디콕스,2026-05-08,,,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,917,127.0,-1.04,-2208.0,0.27,운송장비·부품,0.0,-23.9,44.89,-8.0,0.0,0.012600245384368837,0.020341517112104537,2026-05-08
024740,한일단조,2026-05-08,-143.0,1.0,-142.0,610.0,-0.5711660200210095,0.5,0.051736811654946695,-0.5023097539368675,-1.032795425655328,-1.4833683679372487,918,1099.0,74.22,45.0,0.79,운송장비·부품,3.09,1.09,77.24,-9.17,-57.54,-0.04103392342773231,0.019844780735297596,2026-05-08
225220,제놀루션,2026-05-08,-12.0,0.0,-12.0,-182.0,0.2302839112838222,0.1,-0.9513655055976343,0.5023778993712462,-1.2215175236742017,-1.6705051299005897,919,342.0,-2.93,-607.0,0.47,제약,-0.56,-15.66,38.17,31.79,0.0,0.029554504332965272,0.0197131098308107,2026-05-08
109820,진매트릭스,2026-05-08,3.0,4.0,7.0,-101.0,-0.394673123633251,0.7,0.23098743566753013,-0.5117687020673246,1.2379723029052565,0.957191036505462,920,415.0,-11.06,-184.0,2.16,일반서비스,6.27,-17.69,48.01,2.08,0.0,-0.028324455178475316,0.019659170943470087,2026-05-08
481890,엔에이치스팩31호,2026-05-08,0.0,-11.0,-11.0,-11.0,2.6666666300000004,0.0,-0.7462879001357202,3.3481572849144263,-1.5486178061077183,1.0532515786709877,921,134.0,57.03,37.0,1.06,금융,0.0,0.0,18.72,0.0,0.0,0.2339595089949277,0.017524112356308977,2026-05-08
002290,삼일기업공사,2026-05-08,69.0,59.0,128.0,36.0,-0.0430314709615226,0.5,-0.21764673243593793,-0.38277210799238087,-1.2398607574031983,-1.8402795978315172,922,501.0,8.58,471.0,0.73,건설,-1.1,8.71,24.87,43.25,82.12,0.12784080893524294,0.01683298758376681,2026-05-08
102710,이엔에프테크놀로지,2026-05-08,335.0,-2439.0,-2104.0,-6234.0,0.7951244158004664,0.4,-1.8178737157136484,0.46587714048060774,-1.707824952659952,-3.0598215278929928,923,7987.0,15.38,3635.0,1.78,화학,-3.29,12.29,66.48,15.19,31.59,-0.0873527501583938,0.016663856439416293,2026-05-08
477340,에이치엠씨제7호스팩,2026-05-08,0.0,0.0,0.0,0.0,-1.0,0.1,-0.16219915897184267,-0.781444130145158,-1.3662598221280033,-2.309903111245004,924,153.0,63.59,32.0,1.05,금융,0.0,0.0,8.62,0.0,0.0,-0.054733105357067366,0.01645837929710514,2026-05-08
475960,토모큐브,2026-05-08,-4345.0,-825.0,-5170.0,-964.0,3.612734966985408,0.4,-0.7544534370060928,1.3876568197265302,-0.5400616373673371,0.09314174535310027,925,7214.0,-147.67,-365.0,18.51,의료·정밀기기,-5.11,-11.91,7.01,90.39,0.0,-0.19616612011920612,0.015185258648363412,2026-05-08
153460,네이블,2026-05-08,23.0,2.0,25.0,-309.0,0.7803660562761454,0.5,-1.8146667775046366,-0.37876957473358597,0.8143449605196539,-1.379091391718569,926,602.0,46.8,197.0,1.8,IT 서비스,-1.5,4.02,10.29,27.94,0.0,0.08988337074634875,0.015111267764868465,2026-05-08
023410,유진기업,2026-05-08,-270.0,-48.0,-318.0,-1623.0,0.9035947711251884,0.3,-1.9042487237517023,0.17682847202077143,-0.14564378443270973,-1.8730640361636406,927,2976.0,-29.17,-132.0,0.3,비금속,-1.16,-1.16,125.63,-4.35,-41.14,-0.07336121551198271,0.014014189548234753,2026-05-08
493790,유안타제17호스팩,2026-05-08,0.0,3.0,3.0,14.0,2.12499998046875,0.4,1.6660982520017582,1.80343688647151,2.3504068148824633,5.819941953355731,928,107.0,-24.22,-83.0,1.15,금융,0.0,0.0,320.87,0.0,0.0,0.12969825698671616,0.012565647786062919,2026-05-08
222980,한국맥널티,2026-05-08,6.0,0.0,6.0,9.0,1.2666666576,0.7,0.8597475195145592,1.5500203470519547,1.4805689930421826,3.8903368596086967,929,268.0,-21.13,-115.0,0.79,음식료·담배,-2.02,-3.71,123.77,8.42,0.0,0.026514951217810875,0.012022789123845296,2026-05-08
474930,신한제13호스팩,2026-05-08,0.0,0.0,0.0,0.0,-1.0,0.0,-0.5815847704619439,-0.37893237106484456,-1.183215723286636,-2.1437328648134244,930,77.0,81.35,26.0,1.15,금융,0.0,1.99,8.0,0.0,0.0,0.02190552182075604,0.01178175318456387,2026-05-08
016790,현대사료,2026-05-08,,,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,931,1873.0,43.22,23.0,2.45,음식료·담배,0.0,0.0,25.09,-12.02,87.92,0.011518526750228734,0.011721682476301357,2026-05-08
489210,교보17호스팩,2026-05-08,0.0,0.0,0.0,16.0,-1.0,0.3,-0.2572361256195737,-0.8588320735239287,1.2750710200258677,0.15900282088236528,932,109.0,-104.75,-20.0,1.06,금융,0.0,0.0,15.43,0.0,0.0,-0.13241075993322696,0.01025983875083504,2026-05-08
417840,저스템,2026-05-08,194.0,348.0,542.0,4520.0,-0.3685799856486083,0.6,-0.43872854888203183,-0.4106809316174078,-0.15990863054327714,-1.0093181110427167,933,3241.0,88.27,162.0,5.8,기계·장비,5.69,6.89,66.63,24.78,0.0,0.05710762731548368,0.010209590969536417,2026-05-08
112040,위메이드,2026-05-08,554.0,-404.0,150.0,2184.0,-0.858599313490145,0.6,0.4530414065239584,-0.7514980705341737,1.7999285177503555,1.5014718537401401,934,7757.0,-41.7,-548.0,1.9,IT 서비스,-0.22,-4.45,114.81,-13.74,51.2,-0.026193709596178637,0.00993456661774482,2026-05-08
330730,스톤브릿지벤처스,2026-05-08,-4.0,0.0,-4.0,-4.0,-0.644480085567136,0.3,0.37547516315238383,-1.0046974220511078,-0.8494814063608713,-1.4787036652595953,935,1164.0,50.31,127.0,1.29,금융,0.79,2.63,8.33,-25.4,-47.61,0.0632014510052021,0.009791981470046398,2026-05-08
065500,오리엔트정공,2026-05-08,5.0,0.0,5.0,-1289.0,5.0,0.6,-2.0426430932448723,1.9296975397621026,0.14564378443270984,0.03269823094994015,936,662.0,34.95,57.0,1.6,운송장비·부품,0.56,4.63,148.05,-9.38,-25.3,0.05625459091922705,0.008308006875317063,2026-05-08
290720,푸드나무,2026-05-08,96.0,-1.0,95.0,-1075.0,5.0,0.2,-2.1709138940908725,2.377355125734982,-0.17939872830001627,0.027042503344093277,937,1187.0,45.68,74.0,3.32,유통,13.23,10.9,146.91,-28.05,0.0,0.12388611828535676,0.00818486271262557,2026-05-08
131370,알서포트,2026-05-08,9.0,-4.0,5.0,-18.0,-0.313482216793199,0.5,-0.4105644526871587,0.332398683892981,-1.1832158166199391,-1.2613815854141168,938,1289.0,73.33,33.0,1.3,IT 서비스,0.83,1.85,13.7,2.77,-34.93,0.10222337038269193,0.0070980827294889436,2026-05-08
123750,알톤,2026-05-08,41.0,-1.0,40.0,-16.0,-0.4414893618506678,0.2,0.8783486455634562,-0.0884852394408774,-0.9491528489047318,-0.15928944278215307,939,293.0,124.71,17.0,1.33,운송장비·부품,5.47,1.05,44.8,14.1,0.0,0.048700494368358375,0.0066896879048786665,2026-05-08
065350,신성델타테크,2026-05-08,-1054.0,-665.0,-1719.0,-3405.0,0.9292867361142594,0.3,-1.2107942375100869,2.4943405118290496,-1.7968939147817353,-0.5133476404627726,940,15364.0,70.76,790.0,6.17,전기·전자,1.64,9.51,161.32,7.19,-9.93,0.06679638653446648,0.006473913991276028,2026-05-08
460470,아이빔테크놀로지,2026-05-08,104.0,0.0,104.0,550.0,0.8865088310537572,0.3,1.6465171125395397,0.0845121191103502,0.4771186894673587,2.2081479211172486,941,655.0,-14.78,-293.0,2.09,의료·정밀기기,6.13,-18.16,11.55,-20.71,0.0,0.005494194087746186,0.005237685293414436,2026-05-08
126700,하이비젼시스템,2026-05-08,226.0,136.0,362.0,-270.0,0.08391203701821914,0.7,-1.738472203944515,-0.5391643638574465,-0.3080831699661519,-2.5857197377681134,942,2784.0,-16.31,-1142.0,0.96,의료·정밀기기,2.64,-6.7,15.41,-45.16,0.0,-0.21515070950658677,0.004968883640804306,2026-05-08
290090,트윔,2026-05-08,6.0,0.0,6.0,3.0,-0.2982456149584487,0.4,0.7658760219127423,-0.184097180508354,0.3872983096207438,0.9690771510251321,943,501.0,-17.76,-379.0,0.75,IT 서비스,4.83,-4.36,10.31,-28.14,0.0,0.11275350711586216,0.0037385106344731064,2026-05-08
019990,에너토크,2026-05-08,-18.0,0.0,-18.0,555.0,-0.48439450688572805,0.8,-0.3674845021580911,-0.8927024922185305,1.0782910948815294,-0.1818958994950921,944,1000.0,-24.17,-424.0,2.59,기계·장비,-5.7,-10.4,20.81,-6.47,0.0,-0.23143753772088965,0.0036641966781313096,2026-05-08
067390,아스트,2026-05-08,-109.0,5.0,-104.0,-527.0,0.792524790154423,0.7,-1.053280026956823,0.5909039280112355,0.921132309307317,0.45875621036172953,945,3065.0,-32.57,-23.0,0.98,운송장비·부품,1.35,-2.93,82.69,48.43,0.0,-0.1525994892787435,0.00341699426263823,2026-05-08
042370,비츠로테크,2026-05-08,-1941.0,-1.0,-1942.0,-12723.0,1.8221162776123951,0.2,-1.6597513532274741,1.7256785022662606,-2.0630852366571144,-1.997158087618328,946,4991.0,75.3,253.0,1.93,금융,-2.46,2.68,32.79,0.93,8.95,-0.004176647580510555,0.0011112776877644254,2026-05-08
413640,비아이매트릭스,2026-05-08,96.0,0.0,96.0,-169.0,0.2983770284709655,0.2,0.7998894870604351,-0.09719952637403964,-1.6233587351209906,-0.9206687744345952,947,594.0,24.82,332.0,1.83,IT 서비스,-0.24,0.0,51.1,1.89,-57.26,0.0542101087304441,0.0010246616357876721,2026-05-08
137400,피엔티,2026-05-08,525.0,-808.0,-283.0,-672.0,-0.6068599937651131,0.5,-0.4436266751658891,-0.7440783702815871,-0.7292343790159977,-1.9169394244634739,948,13409.0,19.58,2890.0,2.07,기계·장비,-0.18,11.37,146.08,-28.03,-41.66,-0.03726918281517573,0.0007341685524287211,2026-05-08
